date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:45	10096/10096	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:38:52%20GMT	http://66.29.141.231/assets/MG/217.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/217.webp	(from http://66.29.141.231/Microgaming)
10:49:46	12714/12714	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:38:56%20GMT	http://66.29.141.231/assets/MG/218.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/218.webp	(from http://66.29.141.231/Microgaming)
10:49:46	4612/4612	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:06%20GMT	http://66.29.141.231/assets/MG/219.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/219.webp	(from http://66.29.141.231/Microgaming)
10:49:47	4296/4296	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:14%20GMT	http://66.29.141.231/assets/MG/221.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/221.webp	(from http://66.29.141.231/Microgaming)
10:49:47	3608/3608	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:16%20GMT	http://66.29.141.231/assets/MG/222.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/222.webp	(from http://66.29.141.231/Microgaming)
10:49:48	13334/13334	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:10%20GMT	http://66.29.141.231/assets/MG/220.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/220.webp	(from http://66.29.141.231/Microgaming)
10:49:48	4810/4810	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:18%20GMT	http://66.29.141.231/assets/MG/223.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/223.webp	(from http://66.29.141.231/Microgaming)
10:49:48	5314/5314	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:20%20GMT	http://66.29.141.231/assets/MG/224.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/224.webp	(from http://66.29.141.231/Microgaming)
10:49:49	3530/3530	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:24%20GMT	http://66.29.141.231/assets/MG/225.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/225.webp	(from http://66.29.141.231/Microgaming)
10:49:49	4422/4422	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:26%20GMT	http://66.29.141.231/assets/MG/226.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/226.webp	(from http://66.29.141.231/Microgaming)
10:49:49	3236/3236	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:28%20GMT	http://66.29.141.231/assets/MG/227.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/227.webp	(from http://66.29.141.231/Microgaming)
10:49:50	5294/5294	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:32%20GMT	http://66.29.141.231/assets/MG/228.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/228.webp	(from http://66.29.141.231/Microgaming)
10:49:50	4650/4650	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:36%20GMT	http://66.29.141.231/assets/MG/229.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/229.webp	(from http://66.29.141.231/Microgaming)
10:49:50	3198/3198	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:38%20GMT	http://66.29.141.231/assets/MG/230.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/230.webp	(from http://66.29.141.231/Microgaming)
10:49:50	4396/4396	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:40%20GMT	http://66.29.141.231/assets/MG/231.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/231.webp	(from http://66.29.141.231/Microgaming)
10:49:51	4076/4076	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:44%20GMT	http://66.29.141.231/assets/MG/232.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/232.webp	(from http://66.29.141.231/Microgaming)
10:49:51	2818/2818	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:46%20GMT	http://66.29.141.231/assets/MG/233.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/233.webp	(from http://66.29.141.231/Microgaming)
10:49:51	3330/3330	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:50%20GMT	http://66.29.141.231/assets/MG/234.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/234.webp	(from http://66.29.141.231/Microgaming)
10:49:52	8730/8730	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:52%20GMT	http://66.29.141.231/assets/MG/235.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/235.webp	(from http://66.29.141.231/Microgaming)
10:49:53	11362/11362	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:54%20GMT	http://66.29.141.231/assets/MG/236.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/236.webp	(from http://66.29.141.231/Microgaming)
10:49:53	10854/10854	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:56%20GMT	http://66.29.141.231/assets/MG/237.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/237.webp	(from http://66.29.141.231/Microgaming)
10:49:54	9696/9696	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:45:58%20GMT	http://66.29.141.231/assets/MG/238.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/238.webp	(from http://66.29.141.231/Microgaming)
10:49:55	7020/7020	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:02%20GMT	http://66.29.141.231/assets/MG/239.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/239.webp	(from http://66.29.141.231/Microgaming)
10:49:55	7260/7260	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:08%20GMT	http://66.29.141.231/assets/MG/241.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/241.webp	(from http://66.29.141.231/Microgaming)
10:49:56	11008/11008	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:04%20GMT	http://66.29.141.231/assets/MG/240.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/240.webp	(from http://66.29.141.231/Microgaming)
10:49:56	10584/10584	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:10%20GMT	http://66.29.141.231/assets/MG/242.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/242.webp	(from http://66.29.141.231/Microgaming)
10:49:57	10466/10466	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:12%20GMT	http://66.29.141.231/assets/MG/243.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/243.webp	(from http://66.29.141.231/Microgaming)
10:49:58	10172/10172	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:14%20GMT	http://66.29.141.231/assets/MG/244.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/244.webp	(from http://66.29.141.231/Microgaming)
10:49:59	16824/16824	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:16%20GMT	http://66.29.141.231/assets/MG/245.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/245.webp	(from http://66.29.141.231/Microgaming)
10:49:59	8640/8640	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:20%20GMT	http://66.29.141.231/assets/MG/246.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/246.webp	(from http://66.29.141.231/Microgaming)
10:50:00	11798/11798	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:22%20GMT	http://66.29.141.231/assets/MG/247.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/247.webp	(from http://66.29.141.231/Microgaming)
10:50:00	7136/7136	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:26%20GMT	http://66.29.141.231/assets/MG/248.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/248.webp	(from http://66.29.141.231/Microgaming)
10:50:01	10450/10450	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:30%20GMT	http://66.29.141.231/assets/MG/249.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/249.webp	(from http://66.29.141.231/Microgaming)
10:50:02	10534/10534	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:32%20GMT	http://66.29.141.231/assets/MG/250.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/250.webp	(from http://66.29.141.231/Microgaming)
10:50:02	10020/10020	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:34%20GMT	http://66.29.141.231/assets/MG/251.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/251.webp	(from http://66.29.141.231/Microgaming)
10:50:03	9084/9084	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:36%20GMT	http://66.29.141.231/assets/MG/252.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/252.webp	(from http://66.29.141.231/Microgaming)
10:50:04	9000/9000	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:38%20GMT	http://66.29.141.231/assets/MG/253.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/253.webp	(from http://66.29.141.231/Microgaming)
10:50:04	13762/13762	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:42%20GMT	http://66.29.141.231/assets/MG/254.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/254.webp	(from http://66.29.141.231/Microgaming)
10:50:05	12922/12922	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:44%20GMT	http://66.29.141.231/assets/MG/255.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/255.webp	(from http://66.29.141.231/Microgaming)
10:50:06	12158/12158	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:46%20GMT	http://66.29.141.231/assets/MG/256.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/256.webp	(from http://66.29.141.231/Microgaming)
10:50:06	10284/10284	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:48%20GMT	http://66.29.141.231/assets/MG/257.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/257.webp	(from http://66.29.141.231/Microgaming)
10:50:07	5122/5122	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:54%20GMT	http://66.29.141.231/assets/MG/259.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/259.webp	(from http://66.29.141.231/Microgaming)
10:50:07	14346/14346	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:52%20GMT	http://66.29.141.231/assets/MG/258.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/258.webp	(from http://66.29.141.231/Microgaming)
10:50:08	8840/8840	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:46:58%20GMT	http://66.29.141.231/assets/MG/260.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/260.webp	(from http://66.29.141.231/Microgaming)
10:50:08	6438/6438	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:02%20GMT	http://66.29.141.231/assets/MG/261.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/261.webp	(from http://66.29.141.231/Microgaming)
10:50:08	5568/5568	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:04%20GMT	http://66.29.141.231/assets/MG/262.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/262.webp	(from http://66.29.141.231/Microgaming)
10:50:10	9644/9644	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:08%20GMT	http://66.29.141.231/assets/MG/263.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/263.webp	(from http://66.29.141.231/Microgaming)
10:50:10	6092/6092	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:16%20GMT	http://66.29.141.231/assets/MG/265.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/265.webp	(from http://66.29.141.231/Microgaming)
10:50:11	13782/13782	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:10%20GMT	http://66.29.141.231/assets/MG/264.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/264.webp	(from http://66.29.141.231/Microgaming)
10:50:11	5784/5784	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:18%20GMT	http://66.29.141.231/assets/MG/266.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/266.webp	(from http://66.29.141.231/Microgaming)
10:50:12	10086/10086	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:20%20GMT	http://66.29.141.231/assets/MG/267.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/267.webp	(from http://66.29.141.231/Microgaming)
10:50:12	6376/6376	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:47:24%20GMT	http://66.29.141.231/assets/MG/268.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/268.webp	(from http://66.29.141.231/Microgaming)
10:50:13	11112/11112	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:16%20GMT	http://66.29.141.231/assets/MG/269.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/269.webp	(from http://66.29.141.231/Microgaming)
10:50:13	8208/8208	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:20%20GMT	http://66.29.141.231/assets/MG/270.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/270.webp	(from http://66.29.141.231/Microgaming)
10:50:14	11098/11098	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:22%20GMT	http://66.29.141.231/assets/MG/271.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/271.webp	(from http://66.29.141.231/Microgaming)
10:50:15	13812/13812	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:26%20GMT	http://66.29.141.231/assets/MG/272.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/272.webp	(from http://66.29.141.231/Microgaming)
10:50:15	10484/10484	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:28%20GMT	http://66.29.141.231/assets/MG/273.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/273.webp	(from http://66.29.141.231/Microgaming)
10:50:16	11818/11818	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:32%20GMT	http://66.29.141.231/assets/MG/274.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/274.webp	(from http://66.29.141.231/Microgaming)
10:50:17	9410/9410	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:34%20GMT	http://66.29.141.231/assets/MG/275.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/275.webp	(from http://66.29.141.231/Microgaming)
10:50:17	7626/7626	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:36%20GMT	http://66.29.141.231/assets/MG/276.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/276.webp	(from http://66.29.141.231/Microgaming)
10:50:18	11274/11274	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:40%20GMT	http://66.29.141.231/assets/MG/277.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/277.webp	(from http://66.29.141.231/Microgaming)
10:50:19	14702/14702	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:42%20GMT	http://66.29.141.231/assets/MG/278.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/278.webp	(from http://66.29.141.231/Microgaming)
10:50:20	11080/11080	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:48%20GMT	http://66.29.141.231/assets/MG/280.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/280.webp	(from http://66.29.141.231/Microgaming)
10:50:20	18782/18782	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:46%20GMT	http://66.29.141.231/assets/MG/279.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/279.webp	(from http://66.29.141.231/Microgaming)
10:50:21	13202/13202	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:50%20GMT	http://66.29.141.231/assets/MG/281.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/281.webp	(from http://66.29.141.231/Microgaming)
10:50:22	8384/8384	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:56%20GMT	http://66.29.141.231/assets/MG/283.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/283.webp	(from http://66.29.141.231/Microgaming)
10:50:22	11250/11250	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:52%20GMT	http://66.29.141.231/assets/MG/282.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/282.webp	(from http://66.29.141.231/Microgaming)
10:50:23	12382/12382	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:51:58%20GMT	http://66.29.141.231/assets/MG/284.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/284.webp	(from http://66.29.141.231/Microgaming)
10:50:24	7194/7194	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:00%20GMT	http://66.29.141.231/assets/MG/285.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/285.webp	(from http://66.29.141.231/Microgaming)
10:50:24	6318/6318	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:06%20GMT	http://66.29.141.231/assets/MG/287.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/287.webp	(from http://66.29.141.231/Microgaming)
10:50:25	11792/11792	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:04%20GMT	http://66.29.141.231/assets/MG/286.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/286.webp	(from http://66.29.141.231/Microgaming)
10:50:26	9396/9396	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:08%20GMT	http://66.29.141.231/assets/MG/288.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/288.webp	(from http://66.29.141.231/Microgaming)
10:50:26	5706/5706	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:10%20GMT	http://66.29.141.231/assets/MG/289.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/289.webp	(from http://66.29.141.231/Microgaming)
10:50:26	6060/6060	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:12%20GMT	http://66.29.141.231/assets/MG/290.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/290.webp	(from http://66.29.141.231/Microgaming)
10:50:27	8238/8238	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:16%20GMT	http://66.29.141.231/assets/MG/291.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/291.webp	(from http://66.29.141.231/Microgaming)
10:50:27	6536/6536	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:18%20GMT	http://66.29.141.231/assets/MG/292.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/292.webp	(from http://66.29.141.231/Microgaming)
10:50:27	7230/7230	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:20%20GMT	http://66.29.141.231/assets/MG/293.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/293.webp	(from http://66.29.141.231/Microgaming)
10:50:28	9136/9136	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:24%20GMT	http://66.29.141.231/assets/MG/294.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/294.webp	(from http://66.29.141.231/Microgaming)
10:50:29	6594/6594	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:26%20GMT	http://66.29.141.231/assets/MG/295.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/295.webp	(from http://66.29.141.231/Microgaming)
10:50:29	5894/5894	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:28%20GMT	http://66.29.141.231/assets/MG/296.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/296.webp	(from http://66.29.141.231/Microgaming)
10:50:29	5338/5338	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:32%20GMT	http://66.29.141.231/assets/MG/297.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/297.webp	(from http://66.29.141.231/Microgaming)
10:50:30	8296/8296	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:34%20GMT	http://66.29.141.231/assets/MG/298.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/298.webp	(from http://66.29.141.231/Microgaming)
10:50:31	5346/5346	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:40%20GMT	http://66.29.141.231/assets/MG/300.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/300.webp	(from http://66.29.141.231/Microgaming)
10:50:31	8274/8274	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:36%20GMT	http://66.29.141.231/assets/MG/299.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/299.webp	(from http://66.29.141.231/Microgaming)
10:50:31	6048/6048	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:42%20GMT	http://66.29.141.231/assets/MG/301.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/301.webp	(from http://66.29.141.231/Microgaming)
10:50:32	5114/5114	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:44%20GMT	http://66.29.141.231/assets/MG/302.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/302.webp	(from http://66.29.141.231/Microgaming)
10:50:33	6192/6192	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:50%20GMT	http://66.29.141.231/assets/MG/304.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/304.webp	(from http://66.29.141.231/Microgaming)
10:50:33	4828/4828	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:52%20GMT	http://66.29.141.231/assets/MG/305.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/305.webp	(from http://66.29.141.231/Microgaming)
10:50:33	13344/13344	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:46%20GMT	http://66.29.141.231/assets/MG/303.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/303.webp	(from http://66.29.141.231/Microgaming)
10:50:33	2976/2976	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:54%20GMT	http://66.29.141.231/assets/MG/306.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/306.webp	(from http://66.29.141.231/Microgaming)
10:50:34	3940/3940	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:52:58%20GMT	http://66.29.141.231/assets/MG/307.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/307.webp	(from http://66.29.141.231/Microgaming)
10:50:34	3340/3340	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:00%20GMT	http://66.29.141.231/assets/MG/308.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/308.webp	(from http://66.29.141.231/Microgaming)
10:50:34	2128/2128	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:04%20GMT	http://66.29.141.231/assets/MG/309.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/309.webp	(from http://66.29.141.231/Microgaming)
10:50:34	2906/2906	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:06%20GMT	http://66.29.141.231/assets/MG/310.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/310.webp	(from http://66.29.141.231/Microgaming)
10:50:35	2588/2588	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:08%20GMT	http://66.29.141.231/assets/MG/311.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/311.webp	(from http://66.29.141.231/Microgaming)
10:50:35	4270/4270	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:10%20GMT	http://66.29.141.231/assets/MG/312.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/312.webp	(from http://66.29.141.231/Microgaming)
10:50:35	2046/2046	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:18%20GMT	http://66.29.141.231/assets/MG/313.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/313.webp	(from http://66.29.141.231/Microgaming)
10:50:36	7220/7220	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:20%20GMT	http://66.29.141.231/assets/MG/314.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/314.webp	(from http://66.29.141.231/Microgaming)
10:50:37	8694/8694	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:28%20GMT	http://66.29.141.231/assets/MG/316.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/316.webp	(from http://66.29.141.231/Microgaming)
10:50:38	12570/12570	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:26%20GMT	http://66.29.141.231/assets/MG/315.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/315.webp	(from http://66.29.141.231/Microgaming)
10:50:38	11920/11920	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:30%20GMT	http://66.29.141.231/assets/MG/317.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/317.webp	(from http://66.29.141.231/Microgaming)
10:50:39	3372/3372	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Jan%202022%2008:03:58%20GMT	http://66.29.141.231/js/Microgaming.js?ver=1.1.1.1	D:/RTP%20OKE/66.29.141.231/js/Microgaming79d3.js	(from http://66.29.141.231/Microgaming)
10:50:39	10068/10068	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2014:53:34%20GMT	http://66.29.141.231/assets/MG/318.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/318.webp	(from http://66.29.141.231/Microgaming)
10:50:40	15116/15116	---M--	200	added ('OK')	image/webp	date:Fri,%2003%20Dec%202021%2012:28:30%20GMT	http://66.29.141.231/assets/MG/322.webp	D:/RTP%20OKE/66.29.141.231/assets/MG/322.webp	(from http://66.29.141.231/Microgaming)
10:50:42	15022/15022	---M--	200	added ('OK')	image/webp	date:Fri,%2021%20Jan%202022%2007:03:44%20GMT	http://66.29.141.231/assets/ISB/125.webp	D:/RTP%20OKE/66.29.141.231/assets/ISB/125.webp	(from http://66.29.141.231/Isoftbet)
10:50:42	15132/15132	---M--	200	added ('OK')	image/webp	date:Fri,%2021%20Jan%202022%2007:03:50%20GMT	http://66.29.141.231/assets/ISB/126.webp	D:/RTP%20OKE/66.29.141.231/assets/ISB/126.webp	(from http://66.29.141.231/Isoftbet)
